Average Revenue,Avg Order Value,Sum of order_details_id,order_id,pizza_id,Sum of quantity,Total Orders,Total Revenue
$0,20.25,4479,1993,veggie_veg_l,1,1,$20
$0,12.75,4480,1994,cali_ckn_s,1,1,$13
$0,10.5,4481,1994,hawaiian_s,1,1,$11
$0,16.5,4482,1994,peppr_salami_m,1,1,$17
$0,12.5,4483,1994,spinach_supr_s,1,1,$13
$0,20.75,4484,1995,bbq_ckn_l,1,1,$21
$0,16.25,4485,1995,calabrese_m,1,1,$16
$0,18.5,4486,1995,five_cheese_l,1,1,$19
$0,16.5,4487,1995,spinach_supr_m,1,1,$17
$0,18.5,4488,1996,five_cheese_l,1,1,$19
$0,16,4489,1996,ital_cpcllo_m,1,1,$16
$0,12.25,4490,1996,sicilian_s,1,1,$12
$0,12,4491,1997,green_garden_s,1,1,$12
$0,12,4492,1998,spinach_fet_s,1,1,$12
$0,12,4493,1999,big_meat_s,1,1,$12
$0,20.25,4494,1999,calabrese_l,1,1,$20
$0,16.25,4495,1999,calabrese_m,1,1,$16
$0,20.5,4496,1999,ital_cpcllo_l,1,1,$21
$0,16.5,4497,1999,ital_supr_m,1,1,$17
$0,16.75,4498,1999,ital_veggie_m,1,1,$17
$0,20.5,4499,1999,napolitana_l,1,1,$21
$0,11,4500,1999,pep_msh_pep_s,1,1,$11
$0,16.5,4501,1999,spicy_ital_m,1,1,$17
$0,20.75,4502,1999,thai_ckn_l,1,1,$21
$0,16.75,4503,2000,bbq_ckn_m,1,1,$17
$0,24,4504,2000,big_meat_s,2,1,$24
$0,16.25,4505,2000,calabrese_m,1,1,$16
$0,17.95,4506,2000,four_cheese_l,1,1,$18
$0,14.5,4507,2000,pep_msh_pep_m,1,1,$15
$0,19.5,4508,2000,pepperoni_s,2,1,$20
$0,20.75,4509,2000,soppressata_l,1,1,$21
$0,20.75,4510,2000,spin_pesto_l,1,1,$21
$0,20.75,4511,2000,thai_ckn_l,1,1,$21
$0,40.5,4512,2000,veggie_veg_l,2,1,$41
$0,12,4513,2000,veggie_veg_s,1,1,$12
$0,16.25,4514,2001,calabrese_m,1,1,$16
$0,12.25,4515,2001,calabrese_s,1,1,$12
$0,17.95,4516,2001,four_cheese_l,1,1,$18
$0,20.5,4517,2001,ital_cpcllo_l,1,1,$21
$0,12,4518,2002,big_meat_s,1,1,$12
$0,20.75,4519,2002,ital_supr_l,1,1,$21
$0,20.25,4520,2002,spinach_fet_l,1,1,$20
$0,16,4521,2003,green_garden_m,1,1,$16
$0,20.5,4522,2004,ital_cpcllo_l,1,1,$21
$0,12.5,4523,2004,peppr_salami_s,1,1,$13
$0,20.75,4524,2004,prsc_argla_l,1,1,$21
$0,16.75,4525,2005,cali_ckn_m,1,1,$17
$0,16.75,4526,2005,ckn_alfredo_m,1,1,$17
$0,12.5,4527,2005,peppr_salami_s,1,1,$13
$0,20.75,4528,2005,spinach_supr_l,1,1,$21
$0,20.75,4529,2006,ckn_alfredo_l,1,1,$21
$0,12,4530,2006,green_garden_s,1,1,$12
$0,13.25,4531,2006,hawaiian_m,1,1,$13
$0,12.75,4532,2006,thai_ckn_s,1,1,$13
$0,12.75,4533,2007,bbq_ckn_s,1,1,$13
$0,20.25,4534,2007,spinach_fet_l,1,1,$20
$0,20.5,4535,2008,napolitana_l,1,1,$21
$0,12,4536,2009,the_greek_s,1,1,$12
$0,12,4537,2010,big_meat_s,1,1,$12
$0,9.75,4538,2010,pepperoni_s,1,1,$10
$0,16.25,4539,2010,sicilian_m,1,1,$16
$0,12,4540,2010,spinach_fet_s,1,1,$12
$0,16.75,4541,2011,ckn_alfredo_m,1,1,$17
$0,20.75,4542,2011,peppr_salami_l,1,1,$21
$0,16.5,4543,2011,spicy_ital_m,1,1,$17
$0,20.25,4544,2011,veggie_veg_l,1,1,$20
$0,12.5,4545,2012,spicy_ital_s,1,1,$13
$0,25.5,4546,2012,the_greek_xl,1,1,$26
$0,24,4547,2013,big_meat_s,2,1,$24
$0,23.65,4548,2013,brie_carre_s,1,1,$24
$0,12,4549,2013,classic_dlx_s,1,1,$12
$0,20.75,4550,2014,spicy_ital_l,1,1,$21
$0,13.25,4551,2015,hawaiian_m,1,1,$13
$0,16.75,4552,2016,bbq_ckn_m,1,1,$17
$0,16,4553,2016,green_garden_m,1,1,$16
$0,12.75,4554,2016,ital_veggie_s,1,1,$13
$0,12.75,4555,2017,bbq_ckn_s,1,1,$13
$0,20.5,4556,2017,ital_cpcllo_l,1,1,$21
$0,9.75,4557,2018,pepperoni_s,1,1,$10
$0,20.75,4558,2018,peppr_salami_l,1,1,$21
$0,20.25,4559,2018,sicilian_l,1,1,$20
$0,25.5,4560,2018,the_greek_xl,1,1,$26
$0,20.75,4561,2019,southw_ckn_l,1,1,$21
$0,12,4562,2020,big_meat_s,1,1,$12
$0,20.75,4563,2021,cali_ckn_l,1,1,$21
$0,16,4564,2021,ital_cpcllo_m,1,1,$16
$0,15.25,4565,2021,pepperoni_l,1,1,$15
$0,16.5,4566,2021,peppr_salami_m,1,1,$17
$0,20.75,4567,2022,ckn_pesto_l,1,1,$21
$0,12,4568,2022,the_greek_s,1,1,$12
$0,17.95,4569,2023,four_cheese_l,1,1,$18
$0,12.5,4570,2024,soppressata_s,1,1,$13
$0,16.75,4571,2024,southw_ckn_m,1,1,$17
$0,20.25,4572,2024,spinach_fet_l,1,1,$20
$0,12.75,4573,2025,cali_ckn_s,1,1,$13
$0,20.25,4574,2025,veggie_veg_l,1,1,$20
$0,20.25,4575,2026,mexicana_l,1,1,$20
$0,12.75,4576,2027,southw_ckn_s,1,1,$13
$0,16,4577,2027,spinach_fet_m,1,1,$16
$0,17.95,4578,2028,four_cheese_l,1,1,$18
$0,12.5,4579,2029,spinach_supr_s,1,1,$13
$0,20.75,4580,2029,thai_ckn_l,1,1,$21
$0,18.5,4581,2030,five_cheese_l,1,1,$19
$0,12.75,4582,2030,southw_ckn_s,1,1,$13
$0,16.75,4583,2031,cali_ckn_m,1,1,$17
$0,12.5,4584,2031,pepperoni_m,1,1,$13
$0,12.75,4585,2031,southw_ckn_s,1,1,$13
$0,16,4586,2032,the_greek_m,1,1,$16
$0,12.75,4587,2033,bbq_ckn_s,1,1,$13
$0,20.75,4588,2033,spicy_ital_l,1,1,$21
$0,12.5,4589,2033,spin_pesto_s,1,1,$13
$0,16,4590,2033,veggie_veg_m,1,1,$16
$0,12,4591,2034,big_meat_s,1,1,$12
$0,12.5,4592,2034,pepperoni_m,1,1,$13
$0,12,4593,2035,classic_dlx_s,1,1,$12
$0,12.75,4594,2036,bbq_ckn_s,1,1,$13
$0,18.5,4595,2036,five_cheese_l,1,1,$19
$0,20.5,4596,2036,ital_cpcllo_l,1,1,$21
$0,12,4597,2037,mediterraneo_s,1,1,$12
$0,16.25,4598,2038,sicilian_m,1,1,$16
$0,11,4599,2039,pep_msh_pep_s,1,1,$11
$0,14.75,4600,2040,four_cheese_m,1,1,$15
$0,16,4601,2041,classic_dlx_m,1,1,$16
$0,20.75,4602,2042,bbq_ckn_l,1,1,$21
$0,20.75,4603,2042,ital_supr_l,1,1,$21
$0,20.25,4604,2042,veggie_veg_l,1,1,$20
$0,12,4605,2043,the_greek_s,1,1,$12
$0,16.5,4606,2044,prsc_argla_m,1,1,$17
$0,12.5,4607,2044,spinach_supr_s,1,1,$13
$0,16.5,4608,2045,peppr_salami_m,1,1,$17
$0,16.75,4609,2046,ital_veggie_m,1,1,$17
$0,12,4610,2046,napolitana_s,1,1,$12
$0,12.5,4611,2047,pepperoni_m,1,1,$13
$0,16.5,4612,2047,prsc_argla_m,1,1,$17
$0,20.25,4613,2047,spinach_fet_l,1,1,$20
$0,20.75,4614,2048,spicy_ital_l,1,1,$21
$0,16.75,4615,2049,bbq_ckn_m,1,1,$17
$0,16.75,4616,2049,cali_ckn_m,1,1,$17
$0,20.25,4617,2049,veggie_veg_l,1,1,$20
$0,16.75,4618,2050,ital_veggie_m,1,1,$17
$0,14.5,4619,2050,pep_msh_pep_m,1,1,$15
$0,16.5,4620,2050,soppressata_m,1,1,$17
$0,12.5,4621,2050,spinach_supr_s,1,1,$13
$0,16.25,4622,2051,calabrese_m,1,1,$16
$0,16.75,4623,2051,cali_ckn_m,1,1,$17
$0,20.25,4624,2051,mexicana_l,1,1,$20
$0,20.75,4625,2051,spinach_supr_l,1,1,$21
$0,23.65,4626,2052,brie_carre_s,1,1,$24
$0,18.5,4627,2052,five_cheese_l,1,1,$19
$0,17.95,4628,2052,four_cheese_l,1,1,$18
$0,12.25,4629,2052,sicilian_s,1,1,$12
$0,35.9,4630,2053,four_cheese_l,2,1,$36
$0,15.25,4631,2053,pepperoni_l,1,1,$15
$0,35.9,4632,2054,four_cheese_l,2,1,$36
$0,16.75,4633,2054,ital_veggie_m,1,1,$17
$0,20.75,4634,2055,ckn_pesto_l,1,1,$21
$0,16,4635,2055,ital_cpcllo_m,1,1,$16
$0,14.5,4636,2056,pep_msh_pep_m,1,1,$15
$0,20.75,4637,2056,soppressata_l,1,1,$21
$0,16,4638,2056,veggie_veg_m,1,1,$16
$0,17.95,4639,2057,four_cheese_l,1,1,$18
$0,25.5,4640,2057,the_greek_xl,1,1,$26
$0,15.25,4641,2058,pepperoni_l,1,1,$15
$0,16.5,4642,2058,spicy_ital_m,1,1,$17
$0,16.5,4643,2059,ital_supr_m,1,1,$17
$0,12.75,4644,2059,southw_ckn_s,1,1,$13
$0,12.5,4645,2059,spicy_ital_s,1,1,$13
$0,12,4646,2060,ital_cpcllo_s,1,1,$12
$0,20.75,4647,2060,spicy_ital_l,1,1,$21
$0,12.75,4648,2061,ckn_pesto_s,1,1,$13
$0,12.5,4649,2061,spinach_supr_s,1,1,$13
$0,16,4650,2062,ital_cpcllo_m,1,1,$16
$0,12,4651,2063,big_meat_s,1,1,$12
$0,12.75,4652,2064,bbq_ckn_s,1,1,$13
$0,16.75,4653,2064,ckn_alfredo_m,1,1,$17
$0,12,4654,2064,mediterraneo_s,1,1,$12
$0,20.25,4655,2064,mexicana_l,1,1,$20
$0,12.5,4656,2065,ital_supr_s,1,1,$13
$0,12.25,4657,2065,sicilian_s,1,1,$12
$0,20.25,4658,2065,veggie_veg_l,1,1,$20
$0,16.5,4659,2066,hawaiian_l,1,1,$17
$0,10.5,4660,2066,hawaiian_s,1,1,$11
$0,20.75,4661,2067,spicy_ital_l,1,1,$21
$0,12,4662,2068,big_meat_s,1,1,$12
$0,23.65,4663,2068,brie_carre_s,1,1,$24
$0,12.5,4664,2069,pepperoni_m,1,1,$13
$0,20.25,4665,2069,spinach_fet_l,1,1,$20
$0,20.25,4666,2070,sicilian_l,1,1,$20
$0,20.25,4667,2070,veggie_veg_l,1,1,$20
$0,16,4668,2071,classic_dlx_m,1,1,$16
$0,16.5,4669,2072,ital_supr_m,1,1,$17
$0,20.75,4670,2073,bbq_ckn_l,1,1,$21
$0,12,4671,2073,green_garden_s,1,1,$12
$0,16.5,4672,2073,hawaiian_l,1,1,$17
$0,10.5,4673,2073,hawaiian_s,1,1,$11
$0,20.5,4674,2073,ital_cpcllo_l,1,1,$21
$0,12,4675,2073,ital_cpcllo_s,1,1,$12
$0,33,4676,2073,ital_supr_m,2,1,$33
$0,20.75,4677,2073,thai_ckn_l,1,1,$21
$0,12.75,4678,2073,thai_ckn_s,1,1,$13
$0,18.5,4679,2074,five_cheese_l,1,1,$19
$0,13.25,4680,2074,hawaiian_m,1,1,$13
$0,12,4681,2075,big_meat_s,1,1,$12
$0,23.65,4682,2075,brie_carre_s,1,1,$24
$0,20.75,4683,2075,cali_ckn_l,1,1,$21
$0,18.5,4684,2075,five_cheese_l,1,1,$19
$0,35.9,4685,2075,four_cheese_l,2,1,$36
$0,16.75,4686,2075,ital_veggie_m,1,1,$17
$0,16,4687,2075,mexicana_m,1,1,$16
$0,16,4688,2075,napolitana_m,1,1,$16
$0,29,4689,2075,pep_msh_pep_m,2,1,$29
$0,12.5,4690,2075,peppr_salami_s,1,1,$13
$0,20.75,4691,2075,spicy_ital_l,1,1,$21
$0,16,4692,2075,veggie_veg_m,1,1,$16
$0,12,4693,2075,veggie_veg_s,1,1,$12
$0,20.75,4694,2076,bbq_ckn_l,1,1,$21
$0,12.75,4695,2076,ital_veggie_s,1,1,$13
$0,12.5,4696,2077,ital_supr_s,1,1,$13
$0,12.75,4697,2078,bbq_ckn_s,1,1,$13
$0,12,4698,2078,spinach_fet_s,1,1,$12
$0,20.75,4699,2079,spicy_ital_l,1,1,$21
$0,12.75,4700,2080,cali_ckn_s,1,1,$13
$0,20.25,4701,2080,mediterraneo_l,1,1,$20
$0,16,4702,2081,mexicana_m,1,1,$16
$0,14.5,4703,2081,pep_msh_pep_m,1,1,$15
$0,11,4704,2081,pep_msh_pep_s,1,1,$11
$0,12.5,4705,2081,pepperoni_m,1,1,$13
$0,11,4706,2082,pep_msh_pep_s,1,1,$11
$0,12.75,4707,2083,ckn_pesto_s,1,1,$13
$0,17.95,4708,2084,four_cheese_l,1,1,$18
$0,20.75,4709,2084,ital_supr_l,1,1,$21
$0,12.75,4710,2085,ital_veggie_s,1,1,$13
$0,13.25,4711,2086,hawaiian_m,1,1,$13
$0,12,4712,2086,napolitana_s,1,1,$12
$0,20.75,4713,2087,bbq_ckn_l,1,1,$21
$0,17.95,4714,2087,four_cheese_l,1,1,$18
$0,12.5,4715,2088,spinach_supr_s,1,1,$13
$0,20.75,4716,2089,spicy_ital_l,1,1,$21
$0,20.75,4717,2090,bbq_ckn_l,1,1,$21
$0,20.5,4718,2090,ital_cpcllo_l,1,1,$21
$0,16.75,4719,2090,southw_ckn_m,1,1,$17
$0,12,4720,2090,spinach_fet_s,1,1,$12
$0,18.5,4721,2091,five_cheese_l,1,1,$19
$0,20.75,4722,2091,soppressata_l,1,1,$21
$0,13.25,4723,2092,hawaiian_m,1,1,$13
$0,20.25,4724,2092,mexicana_l,1,1,$20
$0,12.5,4725,2093,pepperoni_m,1,1,$13
$0,16.5,4726,2093,spinach_supr_m,1,1,$17
$0,10.5,4727,2094,hawaiian_s,1,1,$11
$0,12.75,4728,2094,ital_veggie_s,1,1,$13
$0,16.75,4729,2095,bbq_ckn_m,1,1,$17
$0,16.75,4730,2095,cali_ckn_m,1,1,$17
$0,12,4731,2095,ital_cpcllo_s,1,1,$12
$0,16.75,4732,2095,southw_ckn_m,1,1,$17
$0,11,4733,2096,pep_msh_pep_s,1,1,$11
$0,17.95,4734,2097,four_cheese_l,1,1,$18
$0,20.75,4735,2097,southw_ckn_l,1,1,$21
$0,25.5,4736,2097,the_greek_xl,1,1,$26
$0,20.5,4737,2098,classic_dlx_l,1,1,$21
$0,18.5,4738,2098,five_cheese_l,1,1,$19
$0,12.5,4739,2099,pepperoni_m,1,1,$13
$0,16,4740,2100,classic_dlx_m,1,1,$16
$0,20.75,4741,2100,ital_supr_l,1,1,$21
$0,23.65,4742,2101,brie_carre_s,1,1,$24
$0,20.5,4743,2101,classic_dlx_l,1,1,$21
$0,16.5,4744,2101,ital_supr_m,1,1,$17
$0,12,4745,2102,big_meat_s,1,1,$12
$0,16.75,4746,2102,ital_veggie_m,1,1,$17
$0,20.25,4747,2102,mexicana_l,1,1,$20
$0,20.75,4748,2103,bbq_ckn_l,1,1,$21
$0,16.25,4749,2103,calabrese_m,1,1,$16
$0,20.75,4750,2103,cali_ckn_l,1,1,$21
$0,20.75,4751,2103,southw_ckn_l,1,1,$21
$0,18.5,4752,2104,five_cheese_l,1,1,$19
$0,20.25,4753,2104,mexicana_l,1,1,$20
$0,16.75,4754,2104,southw_ckn_m,1,1,$17
$0,17.95,4755,2105,four_cheese_l,1,1,$18
$0,20.25,4756,2106,spinach_fet_l,1,1,$20
$0,12,4757,2106,the_greek_s,1,1,$12
$0,20.25,4758,2107,mediterraneo_l,1,1,$20
$0,12.5,4759,2107,peppr_salami_s,1,1,$13
$0,12.75,4760,2108,cali_ckn_s,1,1,$13
$0,18.5,4761,2108,five_cheese_l,1,1,$19
$0,12,4762,2108,spinach_fet_s,1,1,$12
$0,16.5,4763,2108,spinach_supr_m,1,1,$17
$0,20.75,4764,2109,cali_ckn_l,1,1,$21
$0,9.75,4765,2109,pepperoni_s,1,1,$10
$0,20.5,4766,2110,napolitana_l,1,1,$21
$0,12.5,4767,2110,prsc_argla_s,1,1,$13
$0,16.75,4768,2111,bbq_ckn_m,1,1,$17
$0,16.75,4769,2111,ckn_alfredo_m,1,1,$17
$0,12,4770,2111,ital_cpcllo_s,1,1,$12
$0,9.75,4771,2111,pepperoni_s,1,1,$10
$0,12.75,4772,2112,bbq_ckn_s,1,1,$13
$0,16.75,4773,2113,ckn_alfredo_m,1,1,$17
$0,16,4774,2113,mexicana_m,1,1,$16
$0,16,4775,2114,classic_dlx_m,1,1,$16
$0,12,4776,2115,big_meat_s,1,1,$12
$0,10.5,4777,2115,hawaiian_s,1,1,$11
$0,15.25,4778,2115,pepperoni_l,1,1,$15
$0,20.75,4779,2115,southw_ckn_l,1,1,$21
$0,16,4780,2116,mexicana_m,1,1,$16
$0,16.25,4781,2117,sicilian_m,1,1,$16
$0,16.75,4782,2118,cali_ckn_m,1,1,$17
$0,20.75,4783,2118,southw_ckn_l,1,1,$21
$0,16.75,4784,2118,southw_ckn_m,1,1,$17
$0,20.5,4785,2119,napolitana_l,1,1,$21
$0,16,4786,2120,the_greek_m,1,1,$16
$0,20.5,4787,2121,the_greek_l,1,1,$21
$0,20.5,4788,2122,ital_cpcllo_l,1,1,$21
$0,16,4789,2122,ital_cpcllo_m,1,1,$16
$0,20.75,4790,2123,spicy_ital_l,1,1,$21
$0,16.5,4791,2124,ital_supr_m,1,1,$17
$0,16,4792,2124,mexicana_m,1,1,$16
$0,20.25,4793,2124,sicilian_l,1,1,$20
$0,12.25,4794,2124,sicilian_s,1,1,$12
$0,12.5,4795,2124,soppressata_s,1,1,$13
$0,16.5,4796,2125,hawaiian_l,1,1,$17
$0,20.75,4797,2126,bbq_ckn_l,1,1,$21
$0,16.75,4798,2126,bbq_ckn_m,1,1,$17
$0,20.75,4799,2126,ckn_pesto_l,1,1,$21
$0,29.5,4800,2126,four_cheese_m,2,1,$30
$0,12,4801,2126,green_garden_s,1,1,$12
$0,16.5,4802,2126,hawaiian_l,1,1,$17
$0,12,4803,2126,mediterraneo_s,1,1,$12
$0,20.5,4804,2126,napolitana_l,1,1,$21
$0,15.25,4805,2126,pepperoni_l,1,1,$15
$0,20.75,4806,2126,peppr_salami_l,1,1,$21
$0,20.75,4807,2126,prsc_argla_l,1,1,$21
$0,12.25,4808,2126,sicilian_s,1,1,$12
$0,20.25,4809,2126,veggie_veg_l,1,1,$20
$0,12,4810,2127,classic_dlx_s,1,1,$12
$0,20.5,4811,2128,classic_dlx_l,1,1,$21
$0,12.25,4812,2128,sicilian_s,1,1,$12
$0,14.75,4813,2129,four_cheese_m,1,1,$15
$0,10.5,4814,2129,hawaiian_s,1,1,$11
$0,20.75,4815,2129,ital_supr_l,1,1,$21
$0,20.25,4816,2129,spinach_fet_l,1,1,$20
$0,16.5,4817,2130,spicy_ital_m,1,1,$17
$0,16.25,4818,2131,calabrese_m,1,1,$16
$0,23.65,4819,2132,brie_carre_s,1,1,$24
$0,13.25,4820,2132,hawaiian_m,1,1,$13
$0,12,4821,2132,napolitana_s,1,1,$12
$0,12,4822,2132,the_greek_s,1,1,$12
$0,20.25,4823,2133,spinach_fet_l,1,1,$20
$0,20.5,4824,2134,ital_cpcllo_l,1,1,$21
$0,9.75,4825,2134,pepperoni_s,1,1,$10
$0,12,4826,2134,spinach_fet_s,1,1,$12
$0,12,4827,2135,big_meat_s,1,1,$12
$0,17.95,4828,2135,four_cheese_l,1,1,$18
$0,12,4829,2135,green_garden_s,1,1,$12
$0,16.75,4830,2136,cali_ckn_m,1,1,$17
$0,12,4831,2136,classic_dlx_s,1,1,$12
$0,20.5,4832,2136,napolitana_l,1,1,$21
$0,16.25,4833,2137,calabrese_m,1,1,$16
$0,12.75,4834,2137,cali_ckn_s,1,1,$13
$0,10.5,4835,2137,hawaiian_s,1,1,$11
$0,13.25,4836,2138,hawaiian_m,1,1,$13
$0,20.25,4837,2138,veggie_veg_l,1,1,$20
$0,17.95,4838,2139,four_cheese_l,1,1,$18
$0,12.5,4839,2140,spin_pesto_s,1,1,$13
$0,14.5,4840,2141,pep_msh_pep_m,1,1,$15
$0,20.75,4841,2142,bbq_ckn_l,1,1,$21
$0,20.75,4842,2142,spinach_supr_l,1,1,$21
$0,20.5,4843,2143,classic_dlx_l,1,1,$21
$0,16,4844,2143,classic_dlx_m,1,1,$16
$0,12,4845,2143,classic_dlx_s,1,1,$12
$0,15.25,4846,2143,pepperoni_l,1,1,$15
$0,16.75,4847,2144,cali_ckn_m,1,1,$17
$0,12.75,4848,2144,southw_ckn_s,1,1,$13
$0,20.5,4849,2145,napolitana_l,1,1,$21
$0,16,4850,2145,spinach_fet_m,1,1,$16
$0,16,4851,2146,green_garden_m,1,1,$16
$0,16.5,4852,2146,ital_supr_m,1,1,$17
$0,18.5,4853,2147,five_cheese_l,1,1,$19
$0,15.25,4854,2147,pepperoni_l,1,1,$15
$0,12.5,4855,2147,pepperoni_m,1,1,$13
$0,20.75,4856,2147,spinach_supr_l,1,1,$21
$0,20.75,4857,2148,ital_supr_l,1,1,$21
$0,16.5,4858,2148,prsc_argla_m,1,1,$17
$0,16.5,4859,2149,ital_supr_m,1,1,$17
$0,16,4860,2150,ital_cpcllo_m,1,1,$16
$0,16.75,4861,2151,bbq_ckn_m,1,1,$17
$0,16.5,4862,2151,spin_pesto_m,1,1,$17
$0,16,4863,2152,ital_cpcllo_m,1,1,$16
$0,20.75,4864,2152,peppr_salami_l,1,1,$21
$0,10.5,4865,2153,hawaiian_s,1,1,$11
$0,20.75,4866,2153,spicy_ital_l,1,1,$21
$0,20.75,4867,2154,bbq_ckn_l,1,1,$21
$0,20.25,4868,2154,calabrese_l,1,1,$20
$0,16.5,4869,2155,ital_supr_m,1,1,$17
$0,20.75,4870,2155,thai_ckn_l,1,1,$21
$0,16.5,4871,2156,ital_supr_m,1,1,$17
$0,20.25,4872,2156,mexicana_l,1,1,$20
$0,16.5,4873,2156,soppressata_m,1,1,$17
$0,16,4874,2157,ital_cpcllo_m,1,1,$16
$0,20.75,4875,2157,southw_ckn_l,1,1,$21
$0,20.75,4876,2158,ital_supr_l,1,1,$21
$0,15.25,4877,2158,pepperoni_l,1,1,$15
$0,12,4878,2159,big_meat_s,1,1,$12
$0,20.75,4879,2159,cali_ckn_l,1,1,$21
$0,12,4880,2159,classic_dlx_s,1,1,$12
$0,16.5,4881,2159,hawaiian_l,1,1,$17
$0,15.25,4882,2160,pepperoni_l,1,1,$15
$0,20.75,4883,2161,bbq_ckn_l,1,1,$21
$0,12.5,4884,2161,peppr_salami_s,1,1,$13
$0,12,4885,2162,classic_dlx_s,1,1,$12
$0,20.75,4886,2162,southw_ckn_l,1,1,$21
$0,23.65,4887,2163,brie_carre_s,1,1,$24
$0,20.75,4888,2163,spinach_supr_l,1,1,$21
$0,16.75,4889,2164,ckn_alfredo_m,1,1,$17
$0,20.75,4890,2165,cali_ckn_l,1,1,$21
$0,16.75,4891,2165,southw_ckn_m,1,1,$17
$0,16,4892,2166,veggie_veg_m,1,1,$16
$0,20.75,4893,2167,spicy_ital_l,1,1,$21
$0,16.5,4894,2168,prsc_argla_m,1,1,$17
$0,12.5,4895,2169,prsc_argla_s,1,1,$13
$0,12,4896,2169,veggie_veg_s,1,1,$12
$0,18.5,4897,2170,five_cheese_l,1,1,$19
$0,12.5,4898,2171,prsc_argla_s,1,1,$13
$0,23.65,4899,2172,brie_carre_s,1,1,$24
$0,17.95,4900,2172,four_cheese_l,1,1,$18
$0,16.25,4901,2172,sicilian_m,1,1,$16
$0,12.25,4902,2172,sicilian_s,1,1,$12
$0,12,4903,2173,big_meat_s,1,1,$12
$0,12.5,4904,2174,peppr_salami_s,1,1,$13
$0,20.25,4905,2174,sicilian_l,1,1,$20
$0,20.75,4906,2174,soppressata_l,1,1,$21
$0,16.75,4907,2174,southw_ckn_m,1,1,$17
$0,18.5,4908,2175,five_cheese_l,1,1,$19
$0,20.25,4909,2176,calabrese_l,1,1,$20
$0,20.25,4910,2177,calabrese_l,1,1,$20
$0,15.25,4911,2177,pepperoni_l,1,1,$15
$0,10.5,4912,2178,hawaiian_s,1,1,$11
$0,12.5,4913,2179,pepperoni_m,1,1,$13
$0,12,4914,2180,classic_dlx_s,1,1,$12
$0,20.75,4915,2180,spin_pesto_l,1,1,$21
$0,17.95,4916,2181,four_cheese_l,1,1,$18
$0,14.75,4917,2181,four_cheese_m,1,1,$15
$0,24,4918,2182,big_meat_s,2,1,$24
$0,20.75,4919,2182,cali_ckn_l,1,1,$21
$0,16,4920,2182,classic_dlx_m,1,1,$16
$0,17.95,4921,2182,four_cheese_l,1,1,$18
$0,10.5,4922,2182,hawaiian_s,1,1,$11
$0,16,4923,2182,ital_cpcllo_m,1,1,$16
$0,20.75,4924,2182,ital_supr_l,1,1,$21
$0,20.75,4925,2182,peppr_salami_l,1,1,$21
$0,12.25,4926,2182,sicilian_s,1,1,$12
$0,20.75,4927,2183,bbq_ckn_l,1,1,$21
$0,16.75,4928,2183,ckn_pesto_m,1,1,$17
$0,20.5,4929,2183,napolitana_l,1,1,$21
$0,12.75,4930,2183,southw_ckn_s,1,1,$13
$0,12,4931,2184,big_meat_s,1,1,$12
$0,23.65,4932,2184,brie_carre_s,1,1,$24
$0,16,4933,2184,classic_dlx_m,1,1,$16
$0,16.75,4934,2185,ckn_alfredo_m,1,1,$17
$0,14.5,4935,2186,pep_msh_pep_m,1,1,$15
$0,12.25,4936,2187,calabrese_s,1,1,$12
$0,18.5,4937,2187,five_cheese_l,1,1,$19
$0,20.25,4938,2187,sicilian_l,1,1,$20
$0,20.75,4939,2187,southw_ckn_l,1,1,$21
$0,12,4940,2187,the_greek_s,1,1,$12
$0,16.25,4941,2188,calabrese_m,1,1,$16
$0,12,4942,2188,classic_dlx_s,1,1,$12
$0,18.5,4943,2188,five_cheese_l,1,1,$19
$0,13.25,4944,2188,hawaiian_m,1,1,$13
$0,10.5,4945,2188,hawaiian_s,1,1,$11
$0,16.75,4946,2188,ital_veggie_m,1,1,$17
$0,20.25,4947,2188,mediterraneo_l,1,1,$20
$0,17.5,4948,2188,pep_msh_pep_l,1,1,$18
$0,14.5,4949,2188,pep_msh_pep_m,1,1,$15
$0,12.5,4950,2188,pepperoni_m,1,1,$13
$0,12.5,4951,2188,soppressata_s,1,1,$13
$0,20.75,4952,2188,spicy_ital_l,1,1,$21
$0,20.25,4953,2188,spinach_fet_l,1,1,$20
$0,16.75,4954,2189,ckn_alfredo_m,1,1,$17
$0,16.5,4955,2189,prsc_argla_m,1,1,$17
$0,12,4956,2190,big_meat_s,1,1,$12
$0,16,4957,2190,napolitana_m,1,1,$16
$0,11,4958,2191,pep_msh_pep_s,1,1,$11
$0,12,4959,2191,spinach_fet_s,1,1,$12
$0,16.75,4960,2191,thai_ckn_m,1,1,$17
$0,20.75,4961,2192,thai_ckn_l,1,1,$21
$0,14.75,4962,2193,four_cheese_m,1,1,$15
$0,10.5,4963,2193,hawaiian_s,1,1,$11
$0,16.5,4964,2193,peppr_salami_m,1,1,$17
$0,20.75,4965,2193,prsc_argla_l,1,1,$21
$0,16.75,4966,2194,cali_ckn_m,1,1,$17
$0,20.5,4967,2194,classic_dlx_l,1,1,$21
$0,16,4968,2195,classic_dlx_m,1,1,$16
$0,16.5,4969,2195,peppr_salami_m,1,1,$17
$0,20.75,4970,2195,spinach_supr_l,1,1,$21
$0,20.75,4971,2196,southw_ckn_l,1,1,$21
$0,10.5,4972,2197,hawaiian_s,1,1,$11
