Year,Quarter,Month,Day,Order Period,order_id,time
2015,Qtr 2,April,16,Snacks,6304,1899-12-30 17:32:27
2015,Qtr 2,April,16,Snacks,6305,1899-12-30 17:52:15
2015,Qtr 2,April,16,Snacks,6306,1899-12-30 18:00:11
2015,Qtr 2,April,16,Snacks,6307,1899-12-30 18:08:49
2015,Qtr 2,April,16,Snacks,6308,1899-12-30 18:18:22
2015,Qtr 2,April,16,Snacks,6309,1899-12-30 18:40:57
2015,Qtr 2,April,16,Snacks,6310,1899-12-30 18:44:40
2015,Qtr 2,April,16,Snacks,6311,1899-12-30 18:48:31
2015,Qtr 2,April,16,Snacks,6312,1899-12-30 18:54:21
2015,Qtr 2,April,16,Snacks,6313,1899-12-30 18:54:52
2015,Qtr 2,April,17,Dinner,6385,1899-12-30 21:09:58
2015,Qtr 2,April,17,Dinner,6386,1899-12-30 21:11:36
2015,Qtr 2,April,17,Dinner,6387,1899-12-30 21:36:59
2015,Qtr 2,April,17,Dinner,6388,1899-12-30 22:34:23
2015,Qtr 2,April,17,Dinner,6389,1899-12-30 22:50:37
2015,Qtr 2,April,17,Lunch,6329,1899-12-30 12:02:43
2015,Qtr 2,April,17,Lunch,6330,1899-12-30 12:08:04
2015,Qtr 2,April,17,Lunch,6331,1899-12-30 12:16:50
2015,Qtr 2,April,17,Lunch,6332,1899-12-30 12:18:34
2015,Qtr 2,April,17,Lunch,6333,1899-12-30 12:19:55
2015,Qtr 2,April,17,Lunch,6334,1899-12-30 12:21:22
2015,Qtr 2,April,17,Lunch,6335,1899-12-30 12:29:54
2015,Qtr 2,April,17,Lunch,6336,1899-12-30 12:35:12
2015,Qtr 2,April,17,Lunch,6337,1899-12-30 12:37:51
2015,Qtr 2,April,17,Lunch,6338,1899-12-30 12:59:35
2015,Qtr 2,April,17,Lunch,6339,1899-12-30 13:02:03
2015,Qtr 2,April,17,Lunch,6340,1899-12-30 13:05:35
2015,Qtr 2,April,17,Lunch,6341,1899-12-30 13:06:06
2015,Qtr 2,April,17,Lunch,6342,1899-12-30 13:21:00
2015,Qtr 2,April,17,Lunch,6343,1899-12-30 13:36:02
2015,Qtr 2,April,17,Lunch,6344,1899-12-30 13:51:06
2015,Qtr 2,April,17,Lunch,6345,1899-12-30 13:52:31
2015,Qtr 2,April,17,Lunch,6346,1899-12-30 13:53:38
2015,Qtr 2,April,17,Lunch,6347,1899-12-30 13:56:42
2015,Qtr 2,April,17,Lunch,6348,1899-12-30 13:57:41
2015,Qtr 2,April,17,Lunch,6349,1899-12-30 14:03:15
2015,Qtr 2,April,17,Lunch,6350,1899-12-30 14:11:12
2015,Qtr 2,April,17,Lunch,6351,1899-12-30 14:15:58
2015,Qtr 2,April,17,Lunch,6352,1899-12-30 14:27:00
2015,Qtr 2,April,17,Lunch,6353,1899-12-30 14:29:01
2015,Qtr 2,April,17,Lunch,6354,1899-12-30 14:47:43
2015,Qtr 2,April,17,Lunch,6355,1899-12-30 14:59:17
2015,Qtr 2,April,17,Morning,6326,1899-12-30 11:29:27
2015,Qtr 2,April,17,Morning,6327,1899-12-30 11:36:44
2015,Qtr 2,April,17,Morning,6328,1899-12-30 11:54:10
2015,Qtr 2,April,17,Other,6356,1899-12-30 15:48:53
2015,Qtr 2,April,17,Other,6373,1899-12-30 19:13:22
2015,Qtr 2,April,17,Other,6374,1899-12-30 19:26:02
2015,Qtr 2,April,17,Other,6375,1899-12-30 19:38:31
2015,Qtr 2,April,17,Other,6376,1899-12-30 19:41:33
2015,Qtr 2,April,17,Other,6377,1899-12-30 19:43:06
2015,Qtr 2,April,17,Other,6378,1899-12-30 19:44:08
2015,Qtr 2,April,17,Other,6379,1899-12-30 19:54:45
2015,Qtr 2,April,17,Other,6380,1899-12-30 20:05:48
2015,Qtr 2,April,17,Other,6381,1899-12-30 20:07:59
2015,Qtr 2,April,17,Other,6382,1899-12-30 20:10:12
2015,Qtr 2,April,17,Other,6383,1899-12-30 20:35:48
2015,Qtr 2,April,17,Other,6384,1899-12-30 20:59:30
2015,Qtr 2,April,17,Snacks,6357,1899-12-30 17:19:15
2015,Qtr 2,April,17,Snacks,6358,1899-12-30 17:20:28
2015,Qtr 2,April,17,Snacks,6359,1899-12-30 17:20:41
2015,Qtr 2,April,17,Snacks,6360,1899-12-30 17:22:07
2015,Qtr 2,April,17,Snacks,6361,1899-12-30 17:45:19
2015,Qtr 2,April,17,Snacks,6362,1899-12-30 17:48:32
2015,Qtr 2,April,17,Snacks,6363,1899-12-30 17:54:34
2015,Qtr 2,April,17,Snacks,6364,1899-12-30 17:56:46
2015,Qtr 2,April,17,Snacks,6365,1899-12-30 17:59:57
2015,Qtr 2,April,17,Snacks,6366,1899-12-30 18:01:10
2015,Qtr 2,April,17,Snacks,6367,1899-12-30 18:08:31
2015,Qtr 2,April,17,Snacks,6368,1899-12-30 18:15:56
2015,Qtr 2,April,17,Snacks,6369,1899-12-30 18:16:41
2015,Qtr 2,April,17,Snacks,6370,1899-12-30 18:33:12
2015,Qtr 2,April,17,Snacks,6371,1899-12-30 18:45:39
2015,Qtr 2,April,17,Snacks,6372,1899-12-30 18:53:17
2015,Qtr 2,April,18,Dinner,6449,1899-12-30 21:13:20
2015,Qtr 2,April,18,Dinner,6450,1899-12-30 21:52:50
2015,Qtr 2,April,18,Dinner,6451,1899-12-30 22:38:12
2015,Qtr 2,April,18,Lunch,6392,1899-12-30 12:21:56
2015,Qtr 2,April,18,Lunch,6393,1899-12-30 12:28:51
2015,Qtr 2,April,18,Lunch,6394,1899-12-30 12:39:57
2015,Qtr 2,April,18,Lunch,6395,1899-12-30 12:41:39
2015,Qtr 2,April,18,Lunch,6396,1899-12-30 12:51:20
2015,Qtr 2,April,18,Lunch,6397,1899-12-30 12:59:57
2015,Qtr 2,April,18,Lunch,6398,1899-12-30 13:01:41
2015,Qtr 2,April,18,Lunch,6399,1899-12-30 13:02:33
2015,Qtr 2,April,18,Lunch,6400,1899-12-30 13:05:06
2015,Qtr 2,April,18,Lunch,6401,1899-12-30 13:06:26
2015,Qtr 2,April,18,Lunch,6402,1899-12-30 13:21:28
2015,Qtr 2,April,18,Lunch,6403,1899-12-30 13:24:53
2015,Qtr 2,April,18,Lunch,6404,1899-12-30 13:49:20
2015,Qtr 2,April,18,Lunch,6405,1899-12-30 14:36:34
2015,Qtr 2,April,18,Lunch,6406,1899-12-30 14:53:54
2015,Qtr 2,April,18,Morning,6390,1899-12-30 11:54:14
2015,Qtr 2,April,18,Morning,6391,1899-12-30 11:58:00
2015,Qtr 2,April,18,Other,6407,1899-12-30 15:04:00
2015,Qtr 2,April,18,Other,6408,1899-12-30 15:09:16
2015,Qtr 2,April,18,Other,6409,1899-12-30 15:37:42
2015,Qtr 2,April,18,Other,6410,1899-12-30 15:55:03
2015,Qtr 2,April,18,Other,6411,1899-12-30 16:15:28
2015,Qtr 2,April,18,Other,6412,1899-12-30 16:18:14
2015,Qtr 2,April,18,Other,6413,1899-12-30 16:18:57
2015,Qtr 2,April,18,Other,6414,1899-12-30 16:29:38
2015,Qtr 2,April,18,Other,6415,1899-12-30 16:51:50
2015,Qtr 2,April,18,Other,6430,1899-12-30 19:05:40
2015,Qtr 2,April,18,Other,6431,1899-12-30 19:16:07
2015,Qtr 2,April,18,Other,6432,1899-12-30 19:20:37
2015,Qtr 2,April,18,Other,6433,1899-12-30 19:23:36
2015,Qtr 2,April,18,Other,6434,1899-12-30 19:43:06
2015,Qtr 2,April,18,Other,6435,1899-12-30 19:44:55
2015,Qtr 2,April,18,Other,6436,1899-12-30 19:52:25
2015,Qtr 2,April,18,Other,6437,1899-12-30 19:53:57
2015,Qtr 2,April,18,Other,6438,1899-12-30 19:56:28
2015,Qtr 2,April,18,Other,6439,1899-12-30 20:05:03
2015,Qtr 2,April,18,Other,6440,1899-12-30 20:06:42
2015,Qtr 2,April,18,Other,6441,1899-12-30 20:36:44
2015,Qtr 2,April,18,Other,6442,1899-12-30 20:39:10
2015,Qtr 2,April,18,Other,6443,1899-12-30 20:41:51
2015,Qtr 2,April,18,Other,6444,1899-12-30 20:50:24
2015,Qtr 2,April,18,Other,6445,1899-12-30 20:56:07
2015,Qtr 2,April,18,Other,6446,1899-12-30 20:56:37
2015,Qtr 2,April,18,Other,6447,1899-12-30 20:57:04
2015,Qtr 2,April,18,Other,6448,1899-12-30 20:59:51
2015,Qtr 2,April,18,Snacks,6416,1899-12-30 17:00:58
2015,Qtr 2,April,18,Snacks,6417,1899-12-30 17:02:17
2015,Qtr 2,April,18,Snacks,6418,1899-12-30 17:10:23
2015,Qtr 2,April,18,Snacks,6419,1899-12-30 17:12:20
2015,Qtr 2,April,18,Snacks,6420,1899-12-30 17:32:18
2015,Qtr 2,April,18,Snacks,6421,1899-12-30 17:35:51
2015,Qtr 2,April,18,Snacks,6422,1899-12-30 17:37:21
2015,Qtr 2,April,18,Snacks,6423,1899-12-30 17:42:38
2015,Qtr 2,April,18,Snacks,6424,1899-12-30 17:47:19
2015,Qtr 2,April,18,Snacks,6425,1899-12-30 17:48:43
2015,Qtr 2,April,18,Snacks,6426,1899-12-30 18:23:27
2015,Qtr 2,April,18,Snacks,6427,1899-12-30 18:25:04
2015,Qtr 2,April,18,Snacks,6428,1899-12-30 18:44:13
2015,Qtr 2,April,18,Snacks,6429,1899-12-30 18:47:41
2015,Qtr 2,April,19,Dinner,6499,1899-12-30 21:14:12
2015,Qtr 2,April,19,Dinner,6500,1899-12-30 21:37:51
2015,Qtr 2,April,19,Dinner,6501,1899-12-30 22:18:10
2015,Qtr 2,April,19,Lunch,6455,1899-12-30 12:04:37
2015,Qtr 2,April,19,Lunch,6456,1899-12-30 12:16:06
2015,Qtr 2,April,19,Lunch,6457,1899-12-30 12:49:21
2015,Qtr 2,April,19,Lunch,6458,1899-12-30 13:18:38
2015,Qtr 2,April,19,Lunch,6459,1899-12-30 13:44:48
2015,Qtr 2,April,19,Lunch,6460,1899-12-30 13:51:27
2015,Qtr 2,April,19,Lunch,6461,1899-12-30 13:53:56
2015,Qtr 2,April,19,Lunch,6462,1899-12-30 14:01:33
2015,Qtr 2,April,19,Lunch,6463,1899-12-30 14:21:48
2015,Qtr 2,April,19,Lunch,6464,1899-12-30 14:33:07
2015,Qtr 2,April,19,Morning,6452,1899-12-30 11:34:28
2015,Qtr 2,April,19,Morning,6453,1899-12-30 11:48:16
2015,Qtr 2,April,19,Morning,6454,1899-12-30 11:49:01
2015,Qtr 2,April,19,Other,6465,1899-12-30 15:01:12
2015,Qtr 2,April,19,Other,6466,1899-12-30 15:03:15
2015,Qtr 2,April,19,Other,6467,1899-12-30 15:05:11
2015,Qtr 2,April,19,Other,6468,1899-12-30 15:20:03
2015,Qtr 2,April,19,Other,6469,1899-12-30 15:21:55
2015,Qtr 2,April,19,Other,6470,1899-12-30 15:27:14
2015,Qtr 2,April,19,Other,6471,1899-12-30 15:34:13
2015,Qtr 2,April,19,Other,6472,1899-12-30 15:59:32
2015,Qtr 2,April,19,Other,6473,1899-12-30 16:17:45
2015,Qtr 2,April,19,Other,6474,1899-12-30 16:20:01
2015,Qtr 2,April,19,Other,6475,1899-12-30 16:32:26
2015,Qtr 2,April,19,Other,6476,1899-12-30 16:41:05
2015,Qtr 2,April,19,Other,6490,1899-12-30 19:06:19
2015,Qtr 2,April,19,Other,6491,1899-12-30 19:06:38
2015,Qtr 2,April,19,Other,6492,1899-12-30 19:19:54
2015,Qtr 2,April,19,Other,6493,1899-12-30 19:23:16
2015,Qtr 2,April,19,Other,6494,1899-12-30 19:34:42
2015,Qtr 2,April,19,Other,6495,1899-12-30 19:45:58
2015,Qtr 2,April,19,Other,6496,1899-12-30 19:49:03
2015,Qtr 2,April,19,Other,6497,1899-12-30 19:56:40
2015,Qtr 2,April,19,Other,6498,1899-12-30 20:49:05
2015,Qtr 2,April,19,Snacks,6477,1899-12-30 17:01:39
2015,Qtr 2,April,19,Snacks,6478,1899-12-30 17:06:14
2015,Qtr 2,April,19,Snacks,6479,1899-12-30 17:06:48
2015,Qtr 2,April,19,Snacks,6480,1899-12-30 17:21:16
2015,Qtr 2,April,19,Snacks,6481,1899-12-30 17:32:22
2015,Qtr 2,April,19,Snacks,6482,1899-12-30 17:33:28
2015,Qtr 2,April,19,Snacks,6483,1899-12-30 17:55:53
2015,Qtr 2,April,19,Snacks,6484,1899-12-30 18:06:51
2015,Qtr 2,April,19,Snacks,6485,1899-12-30 18:12:04
2015,Qtr 2,April,19,Snacks,6486,1899-12-30 18:28:03
2015,Qtr 2,April,19,Snacks,6487,1899-12-30 18:28:15
2015,Qtr 2,April,19,Snacks,6488,1899-12-30 18:51:40
2015,Qtr 2,April,19,Snacks,6489,1899-12-30 18:55:07
2015,Qtr 2,April,20,Dinner,6568,1899-12-30 21:05:57
2015,Qtr 2,April,20,Dinner,6569,1899-12-30 21:07:39
2015,Qtr 2,April,20,Dinner,6570,1899-12-30 21:24:18
2015,Qtr 2,April,20,Dinner,6571,1899-12-30 21:30:23
2015,Qtr 2,April,20,Lunch,6506,1899-12-30 12:14:07
2015,Qtr 2,April,20,Lunch,6507,1899-12-30 12:15:37
2015,Qtr 2,April,20,Lunch,6508,1899-12-30 12:18:07
2015,Qtr 2,April,20,Lunch,6509,1899-12-30 12:22:24
2015,Qtr 2,April,20,Lunch,6510,1899-12-30 12:26:56
2015,Qtr 2,April,20,Lunch,6511,1899-12-30 12:27:25
2015,Qtr 2,April,20,Lunch,6512,1899-12-30 12:29:01
2015,Qtr 2,April,20,Lunch,6513,1899-12-30 12:39:42
2015,Qtr 2,April,20,Lunch,6514,1899-12-30 12:41:43
2015,Qtr 2,April,20,Lunch,6515,1899-12-30 12:43:03
2015,Qtr 2,April,20,Lunch,6516,1899-12-30 12:46:50
2015,Qtr 2,April,20,Lunch,6517,1899-12-30 12:48:28
2015,Qtr 2,April,20,Lunch,6518,1899-12-30 12:50:00
2015,Qtr 2,April,20,Lunch,6519,1899-12-30 12:57:19
2015,Qtr 2,April,20,Lunch,6520,1899-12-30 12:59:51
2015,Qtr 2,April,20,Lunch,6521,1899-12-30 13:01:34
2015,Qtr 2,April,20,Lunch,6522,1899-12-30 13:14:21
2015,Qtr 2,April,20,Lunch,6523,1899-12-30 13:15:19
2015,Qtr 2,April,20,Lunch,6524,1899-12-30 13:39:53
2015,Qtr 2,April,20,Lunch,6525,1899-12-30 13:55:30
2015,Qtr 2,April,20,Lunch,6526,1899-12-30 13:58:18
2015,Qtr 2,April,20,Lunch,6527,1899-12-30 14:32:05
2015,Qtr 2,April,20,Morning,6502,1899-12-30 11:43:35
2015,Qtr 2,April,20,Morning,6503,1899-12-30 11:48:35
2015,Qtr 2,April,20,Morning,6504,1899-12-30 11:52:59
2015,Qtr 2,April,20,Morning,6505,1899-12-30 11:59:36
2015,Qtr 2,April,20,Other,6528,1899-12-30 15:00:57
2015,Qtr 2,April,20,Other,6529,1899-12-30 15:01:00
2015,Qtr 2,April,20,Other,6530,1899-12-30 15:02:16
2015,Qtr 2,April,20,Other,6531,1899-12-30 15:14:43
2015,Qtr 2,April,20,Other,6532,1899-12-30 15:23:04
2015,Qtr 2,April,20,Other,6533,1899-12-30 15:45:51
2015,Qtr 2,April,20,Other,6534,1899-12-30 15:46:47
2015,Qtr 2,April,20,Other,6535,1899-12-30 16:01:28
2015,Qtr 2,April,20,Other,6536,1899-12-30 16:04:24
2015,Qtr 2,April,20,Other,6537,1899-12-30 16:39:18
2015,Qtr 2,April,20,Other,6538,1899-12-30 16:54:20
2015,Qtr 2,April,20,Other,6539,1899-12-30 16:54:26
2015,Qtr 2,April,20,Other,6558,1899-12-30 19:10:59
2015,Qtr 2,April,20,Other,6559,1899-12-30 19:16:53
2015,Qtr 2,April,20,Other,6560,1899-12-30 19:26:26
2015,Qtr 2,April,20,Other,6561,1899-12-30 19:42:52
2015,Qtr 2,April,20,Other,6562,1899-12-30 19:56:27
2015,Qtr 2,April,20,Other,6563,1899-12-30 20:02:47
2015,Qtr 2,April,20,Other,6564,1899-12-30 20:06:00
2015,Qtr 2,April,20,Other,6565,1899-12-30 20:13:39
2015,Qtr 2,April,20,Other,6566,1899-12-30 20:43:34
2015,Qtr 2,April,20,Other,6567,1899-12-30 20:44:30
2015,Qtr 2,April,20,Snacks,6540,1899-12-30 17:20:35
2015,Qtr 2,April,20,Snacks,6541,1899-12-30 17:32:58
2015,Qtr 2,April,20,Snacks,6542,1899-12-30 17:33:09
2015,Qtr 2,April,20,Snacks,6543,1899-12-30 17:37:59
2015,Qtr 2,April,20,Snacks,6544,1899-12-30 17:38:07
2015,Qtr 2,April,20,Snacks,6545,1899-12-30 17:43:43
2015,Qtr 2,April,20,Snacks,6546,1899-12-30 17:49:55
2015,Qtr 2,April,20,Snacks,6547,1899-12-30 17:50:47
2015,Qtr 2,April,20,Snacks,6548,1899-12-30 17:55:03
2015,Qtr 2,April,20,Snacks,6549,1899-12-30 18:07:00
2015,Qtr 2,April,20,Snacks,6550,1899-12-30 18:14:45
2015,Qtr 2,April,20,Snacks,6551,1899-12-30 18:34:05
2015,Qtr 2,April,20,Snacks,6552,1899-12-30 18:34:43
2015,Qtr 2,April,20,Snacks,6553,1899-12-30 18:38:03
2015,Qtr 2,April,20,Snacks,6554,1899-12-30 18:43:08
2015,Qtr 2,April,20,Snacks,6555,1899-12-30 18:47:24
2015,Qtr 2,April,20,Snacks,6556,1899-12-30 18:50:27
2015,Qtr 2,April,20,Snacks,6557,1899-12-30 18:56:57
2015,Qtr 2,April,21,Dinner,6631,1899-12-30 21:22:18
2015,Qtr 2,April,21,Dinner,6632,1899-12-30 21:45:38
2015,Qtr 2,April,21,Dinner,6633,1899-12-30 22:14:53
2015,Qtr 2,April,21,Lunch,6576,1899-12-30 12:00:19
2015,Qtr 2,April,21,Lunch,6577,1899-12-30 12:03:12
2015,Qtr 2,April,21,Lunch,6578,1899-12-30 12:07:46
2015,Qtr 2,April,21,Lunch,6579,1899-12-30 12:19:53
2015,Qtr 2,April,21,Lunch,6580,1899-12-30 12:25:55
2015,Qtr 2,April,21,Lunch,6581,1899-12-30 12:26:29
2015,Qtr 2,April,21,Lunch,6582,1899-12-30 12:30:58
2015,Qtr 2,April,21,Lunch,6583,1899-12-30 12:48:33
2015,Qtr 2,April,21,Lunch,6584,1899-12-30 12:56:37
2015,Qtr 2,April,21,Lunch,6585,1899-12-30 13:00:35
2015,Qtr 2,April,21,Lunch,6586,1899-12-30 13:15:34
2015,Qtr 2,April,21,Lunch,6587,1899-12-30 13:18:01
2015,Qtr 2,April,21,Lunch,6588,1899-12-30 13:21:50
2015,Qtr 2,April,21,Lunch,6589,1899-12-30 13:33:22
2015,Qtr 2,April,21,Lunch,6590,1899-12-30 13:39:06
2015,Qtr 2,April,21,Lunch,6591,1899-12-30 13:46:19
2015,Qtr 2,April,21,Lunch,6592,1899-12-30 14:25:55
2015,Qtr 2,April,21,Lunch,6593,1899-12-30 14:29:19
2015,Qtr 2,April,21,Lunch,6594,1899-12-30 14:29:24
2015,Qtr 2,April,21,Lunch,6595,1899-12-30 14:31:29
2015,Qtr 2,April,21,Lunch,6596,1899-12-30 14:50:58
2015,Qtr 2,April,21,Morning,6572,1899-12-30 11:20:15
2015,Qtr 2,April,21,Morning,6573,1899-12-30 11:21:00
2015,Qtr 2,April,21,Morning,6574,1899-12-30 11:40:50
2015,Qtr 2,April,21,Morning,6575,1899-12-30 11:44:09
2015,Qtr 2,April,21,Other,6597,1899-12-30 15:26:47
2015,Qtr 2,April,21,Other,6598,1899-12-30 15:39:46
2015,Qtr 2,April,21,Other,6599,1899-12-30 15:45:21
2015,Qtr 2,April,21,Other,6600,1899-12-30 16:04:52
2015,Qtr 2,April,21,Other,6601,1899-12-30 16:23:27
2015,Qtr 2,April,21,Other,6602,1899-12-30 16:25:21
2015,Qtr 2,April,21,Other,6603,1899-12-30 16:30:47
2015,Qtr 2,April,21,Other,6604,1899-12-30 16:42:53
2015,Qtr 2,April,21,Other,6605,1899-12-30 16:54:55
2015,Qtr 2,April,21,Other,6606,1899-12-30 16:56:18
2015,Qtr 2,April,21,Other,6607,1899-12-30 16:57:26
2015,Qtr 2,April,21,Other,6618,1899-12-30 19:01:22
2015,Qtr 2,April,21,Other,6619,1899-12-30 19:05:18
2015,Qtr 2,April,21,Other,6620,1899-12-30 19:13:18
2015,Qtr 2,April,21,Other,6621,1899-12-30 19:21:51
2015,Qtr 2,April,21,Other,6622,1899-12-30 19:22:52
2015,Qtr 2,April,21,Other,6623,1899-12-30 19:32:03
2015,Qtr 2,April,21,Other,6624,1899-12-30 19:47:05
2015,Qtr 2,April,21,Other,6625,1899-12-30 19:57:01
2015,Qtr 2,April,21,Other,6626,1899-12-30 20:02:44
2015,Qtr 2,April,21,Other,6627,1899-12-30 20:04:22
2015,Qtr 2,April,21,Other,6628,1899-12-30 20:25:05
2015,Qtr 2,April,21,Other,6629,1899-12-30 20:27:45
2015,Qtr 2,April,21,Other,6630,1899-12-30 20:35:02
2015,Qtr 2,April,21,Snacks,6608,1899-12-30 17:23:24
2015,Qtr 2,April,21,Snacks,6609,1899-12-30 17:35:24
2015,Qtr 2,April,21,Snacks,6610,1899-12-30 17:48:52
2015,Qtr 2,April,21,Snacks,6611,1899-12-30 18:06:39
2015,Qtr 2,April,21,Snacks,6612,1899-12-30 18:22:56
2015,Qtr 2,April,21,Snacks,6613,1899-12-30 18:43:11
2015,Qtr 2,April,21,Snacks,6614,1899-12-30 18:47:47
2015,Qtr 2,April,21,Snacks,6615,1899-12-30 18:48:51
2015,Qtr 2,April,21,Snacks,6616,1899-12-30 18:51:16
2015,Qtr 2,April,21,Snacks,6617,1899-12-30 18:58:21
2015,Qtr 2,April,22,Dinner,6690,1899-12-30 21:12:45
2015,Qtr 2,April,22,Dinner,6691,1899-12-30 21:30:57
2015,Qtr 2,April,22,Dinner,6692,1899-12-30 21:44:17
2015,Qtr 2,April,22,Lunch,6640,1899-12-30 12:01:17
2015,Qtr 2,April,22,Lunch,6641,1899-12-30 12:03:04
2015,Qtr 2,April,22,Lunch,6642,1899-12-30 12:04:37
2015,Qtr 2,April,22,Lunch,6643,1899-12-30 12:24:35
2015,Qtr 2,April,22,Lunch,6644,1899-12-30 12:40:39
2015,Qtr 2,April,22,Lunch,6645,1899-12-30 12:50:12
2015,Qtr 2,April,22,Lunch,6646,1899-12-30 13:06:46
2015,Qtr 2,April,22,Lunch,6647,1899-12-30 13:11:30
2015,Qtr 2,April,22,Lunch,6648,1899-12-30 13:18:06
2015,Qtr 2,April,22,Lunch,6649,1899-12-30 13:30:53
2015,Qtr 2,April,22,Lunch,6650,1899-12-30 13:42:37
2015,Qtr 2,April,22,Lunch,6651,1899-12-30 13:54:08
2015,Qtr 2,April,22,Lunch,6652,1899-12-30 13:59:33
2015,Qtr 2,April,22,Lunch,6653,1899-12-30 14:11:55
2015,Qtr 2,April,22,Lunch,6654,1899-12-30 14:13:48
2015,Qtr 2,April,22,Lunch,6655,1899-12-30 14:17:26
2015,Qtr 2,April,22,Lunch,6656,1899-12-30 14:44:46
2015,Qtr 2,April,22,Morning,6634,1899-12-30 11:27:55
2015,Qtr 2,April,22,Morning,6635,1899-12-30 11:31:21
2015,Qtr 2,April,22,Morning,6636,1899-12-30 11:45:43
2015,Qtr 2,April,22,Morning,6637,1899-12-30 11:47:18
2015,Qtr 2,April,22,Morning,6638,1899-12-30 11:48:30
2015,Qtr 2,April,22,Morning,6639,1899-12-30 11:55:56
2015,Qtr 2,April,22,Other,6657,1899-12-30 15:16:59
2015,Qtr 2,April,22,Other,6658,1899-12-30 15:41:01
2015,Qtr 2,April,22,Other,6659,1899-12-30 15:46:58
2015,Qtr 2,April,22,Other,6660,1899-12-30 15:48:29
2015,Qtr 2,April,22,Other,6661,1899-12-30 16:03:48
2015,Qtr 2,April,22,Other,6662,1899-12-30 16:11:12
2015,Qtr 2,April,22,Other,6663,1899-12-30 16:14:26
2015,Qtr 2,April,22,Other,6664,1899-12-30 16:32:47
2015,Qtr 2,April,22,Other,6665,1899-12-30 16:48:22
2015,Qtr 2,April,22,Other,6666,1899-12-30 16:48:33
2015,Qtr 2,April,22,Other,6682,1899-12-30 19:07:05
2015,Qtr 2,April,22,Other,6683,1899-12-30 19:18:45
2015,Qtr 2,April,22,Other,6684,1899-12-30 20:03:53
2015,Qtr 2,April,22,Other,6685,1899-12-30 20:03:59
2015,Qtr 2,April,22,Other,6686,1899-12-30 20:35:02
2015,Qtr 2,April,22,Other,6687,1899-12-30 20:36:12
2015,Qtr 2,April,22,Other,6688,1899-12-30 20:38:05
2015,Qtr 2,April,22,Other,6689,1899-12-30 20:45:55
2015,Qtr 2,April,22,Snacks,6667,1899-12-30 17:01:16
2015,Qtr 2,April,22,Snacks,6668,1899-12-30 17:19:13
2015,Qtr 2,April,22,Snacks,6669,1899-12-30 17:39:27
2015,Qtr 2,April,22,Snacks,6670,1899-12-30 17:51:54
2015,Qtr 2,April,22,Snacks,6671,1899-12-30 18:03:12
2015,Qtr 2,April,22,Snacks,6672,1899-12-30 18:16:54
2015,Qtr 2,April,22,Snacks,6673,1899-12-30 18:22:52
2015,Qtr 2,April,22,Snacks,6674,1899-12-30 18:31:51
2015,Qtr 2,April,22,Snacks,6675,1899-12-30 18:42:45
2015,Qtr 2,April,22,Snacks,6676,1899-12-30 18:43:09
2015,Qtr 2,April,22,Snacks,6677,1899-12-30 18:45:57
2015,Qtr 2,April,22,Snacks,6678,1899-12-30 18:47:00
2015,Qtr 2,April,22,Snacks,6679,1899-12-30 18:50:18
2015,Qtr 2,April,22,Snacks,6680,1899-12-30 18:51:46
2015,Qtr 2,April,22,Snacks,6681,1899-12-30 18:51:56
2015,Qtr 2,April,23,Dinner,6748,1899-12-30 21:19:08
2015,Qtr 2,April,23,Dinner,6749,1899-12-30 22:37:52
2015,Qtr 2,April,23,Lunch,6695,1899-12-30 12:03:57
2015,Qtr 2,April,23,Lunch,6696,1899-12-30 12:09:28
2015,Qtr 2,April,23,Lunch,6697,1899-12-30 12:15:04
2015,Qtr 2,April,23,Lunch,6698,1899-12-30 12:22:50
2015,Qtr 2,April,23,Lunch,6699,1899-12-30 12:38:04
2015,Qtr 2,April,23,Lunch,6700,1899-12-30 12:51:44
2015,Qtr 2,April,23,Lunch,6701,1899-12-30 12:57:08
2015,Qtr 2,April,23,Lunch,6702,1899-12-30 13:06:58
2015,Qtr 2,April,23,Lunch,6703,1899-12-30 13:09:01
2015,Qtr 2,April,23,Lunch,6704,1899-12-30 13:19:22
2015,Qtr 2,April,23,Lunch,6705,1899-12-30 13:22:58
2015,Qtr 2,April,23,Lunch,6706,1899-12-30 13:27:55
2015,Qtr 2,April,23,Lunch,6707,1899-12-30 13:32:30
2015,Qtr 2,April,23,Lunch,6708,1899-12-30 13:57:44
2015,Qtr 2,April,23,Lunch,6709,1899-12-30 14:00:11
2015,Qtr 2,April,23,Lunch,6710,1899-12-30 14:17:27
2015,Qtr 2,April,23,Lunch,6711,1899-12-30 14:25:33
2015,Qtr 2,April,23,Lunch,6712,1899-12-30 14:46:32
2015,Qtr 2,April,23,Lunch,6713,1899-12-30 14:57:33
2015,Qtr 2,April,23,Morning,6693,1899-12-30 11:53:21
2015,Qtr 2,April,23,Morning,6694,1899-12-30 11:53:48
2015,Qtr 2,April,23,Other,6714,1899-12-30 15:09:11
2015,Qtr 2,April,23,Other,6715,1899-12-30 15:14:00
2015,Qtr 2,April,23,Other,6716,1899-12-30 15:43:44
2015,Qtr 2,April,23,Other,6717,1899-12-30 15:47:05
2015,Qtr 2,April,23,Other,6718,1899-12-30 16:04:14
2015,Qtr 2,April,23,Other,6719,1899-12-30 16:15:52
2015,Qtr 2,April,23,Other,6720,1899-12-30 16:18:07
